business_name,category,area,latitude,longitude,distance_km,geofilter,geofilter_reason,coordinate_source,phone,normalized_phone,website,instagram_handle,instagram_url,facebook_url,google_maps_cid,verified_date,operating_status,url,instagram_enrich_source,instagram_enrich_date,instagram_enrich_confidence,instagram_confidence,ig_verified,ig_verify_date,whatsapp,email,tiktok_url,youtube_url,twitter_url,other_social_urls,description_full
"Finca La Isla Botanical Garden - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.649471,-82.76458,1.401,pass,area_included:Playa Negra,array,+506 8829 4229,+50688294229,,,,https://www.facebook.com/Finca-la-Islas-Botanical-Garden-373141649468327/,,2025-07-06,active,https://www.puertoviejosatellite.com/en/playa-negra/finca-la-isla-botanical-garden/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,"See frogs, birds & flowers.  Smell tropical flora and spices. Taste natural chocolate & fruits in a nature park setting.  Garden has been in cultivation for more than 20 years."
"Finca Tierra - Playa Cocles, Puerto Viejo, Limón, Costa Rica",tour_company,Cocles,9.624953,-82.714348,5.449,pass,area_included:Cocles,array,+506 8390-8348,+50683908348,,fincatierra,https://www.instagram.com/fincatierra/,https://www.facebook.com/FincaTierra,,2025-07-27,active,https://www.puertoviejosatellite.com/en/cocles/finca-tierra/,direct_profile_check,2026-07-04,high,high,true,2026-07-04,,,,,,,"Food forest, organic gardens, tours & farm to table ecolodge. Also rents cabins."
"Green Water SUP Tours - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",tour_company,Punta Uva,9.641811,-82.687854,7.332,pass,area_included:Punta Uva,array,+506 8844 4432,+50688444432,,,,https://www.facebook.com/GreenWaterSUPTours,14331531993444532415,2024-07-16,active,https://www.puertoviejosatellite.com/en/punta-uva/green-water-sup-tours/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,"Tour company combining the popular sport of stand-up paddle boarding while exploring the Southern Caribbean and its natural beauty. They offer paddle boarding tours and lessons on the Caribbean Sea and nearby rivers. Lessons, tours down the river or surfing fun point breaks. Located in the same building as Punta Uva Dive Center."
Hidden Garden Ethnobotanical Sanctuary,tour_company,Puerto Viejo,9.653993,-82.746475,0.764,pass,area_included:Puerto Viejo,array,+506 8340 8889,+50683408889,,,,https://www.facebook.com/hiddengardenwellness,,2026-01-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/hidden-garden-ethnobotanical-sanctuary/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,"Garden sanctuary home to over 200 plants that they have collected, as well as the forest wildlife that eat them. It is a sanctuary for humans who come here to reclaim their ancestral wellness traditions. They offer traditional wellness and educational experiences, including tours, wellness coaching, and ethnobotanical gatherings."
"Jaguar Rescue Center - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Chiquita,9.641877,-82.723355,3.611,pass,area_included:Playa Chiquita,array,+506 2750 0710,+50627500710,,jaguarrescuecentercr,https://www.instagram.com/jaguarrescuecentercr,https://www.facebook.com/JaguarRescueCenter,9435208628058025334,2025-08-19,active,https://www.puertoviejosatellite.com/en/playa-chiquita/jaguar-rescue-center/,,,,verified,true,2026-07-04,,,,,,,"Centre to rehabilitate mistreated, injured and/or confiscated animals, which are then reintroduced to their natural habitat in protected areas. Visitors have direct contact with monkeys, wild cats, sloths, raccoons, anteaters, marsupials, reptiles, amphibians, etc. You can also observe all the venomous snakes of Costa Rica which are housed in terrariums imitating their natural habitat. By visiting the Jaguar Centre, your donation will go directly to caring for rainforest animals. Guided 1.5 hr visits are daily at 09.30 am and 11.30 am. Entrance fee: US$27. Private tours are also available. These combo tours include a visit to the Jaguar Rescue Center:Combo tour with the Jaguar Rescue Centre, Chocolate making and a guided hike to a waterfall
Combo tour to the rescue centre and a guided hike at Punta Uva."
"Kinkaju Tours - Hone Creek, Limón, Costa Rica",tour_company,Hone Creek,9.661756,-82.815059,6.807,pass,area_included:Hone Creek,array,+506 8510 3596,+50685103596,,kinkaju2026,https://www.instagram.com/kinkaju2026,https://www.facebook.com/profile.php?id=61588504613214,3404977970967347049,2026-02-25,active,https://www.puertoviejosatellite.com/en/hone-creek/kinkaju-tours/,,,,verified,true,2026-07-04,,,,,,,"Tour company offering various tours including bird watching, night walks and artesanal chocolate tours"
"Punta Uva Dive Center - Playa Punta Uva, Puerto Viejo, Limón, Costa Rica",tour_company,Punta Uva,9.641758,-82.687934,7.324,pass,area_included:Punta Uva,array,+506 8844-4432,+50688444432,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g1644063-d1846665-Reviews-Punta_Uva_Dive_Center-Manzanillo_Province_of_Limon.html,,,https://www.facebook.com/Punta-Uva-Dive-Center-209576052391019/,1382996174802571516,2025-05-23,active,https://www.puertoviejosatellite.com/en/punta-uva/punta-uva-dive-center/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,"Scuba diving tours, PADI courses and equipment. Open seasonally as reef conditions allow. Located in same office as Green Water SUP Tours. There's also a small cafe for drinks and food."
"Ride the Rainforest - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Chiquita,9.637863,-82.70918,5.215,pass,area_included:Playa Chiquita,array,+506 6192 8939,+50661928939,,ridetherainforestcostarica,https://www.instagram.com/ridetherainforestcostarica,https://www.facebook.com/ridetherainforestcostarica,12629937482695022966,2025-08-27,active,https://www.puertoviejosatellite.com/en/playa-chiquita/ride-the-rainforest/,,,,verified,true,2026-07-04,+50661928939,,,,,,"Horseback riding tours which give you the chance to ride horses on the beach. Whatever your age, background or level of experience, everybody is welcome. They have more than 30 years of experience and worked in different countries. Tours can be booked in English, Spanish, German and Swedish. Previously named The Prancing Pony."
"Talamanca Chocolate - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.646921,-82.7623,1.365,pass,area_included:Playa Negra,array,+506 8910 9318,+50689109318,,chocolateismedicine,https://www.instagram.com/chocolateismedicine,https://www.facebook.com/TalamancaChocolate,1242408439996904931,2025-07-18,active,https://www.puertoviejosatellite.com/en/playa-negra/talamanca-chocolate/,,,,verified,true,2026-07-04,+50689109318,,,,,,"Learn the entire process from tree to bar, making chocolate from scratch: roasting, grinding, tempering then molding. With tasting all along the way. There will be lots to learn and taste, from flavour development to label design, this is a full experience."
Adobe EasyCar Rent a Car,tour_company,Puerto Viejo,9.656036,-82.754855,0.185,pass,area_included:Puerto Viejo,array,+506 2750 0715,+50627500715,,,,,15441903368463150081,2026-03-05,active,https://www.puertoviejosatellite.com/en/puerto-viejo/adobe-easycar-rent-a-car/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,+50689201948,,,,,,Car rentals from the Adobe and EasyCar brands. One way rentals available from locations throughout Costa Rica with pickup or return in Puerto Viejo. Check car rental rates in Puerto Viejo here
Alamo Enterprise Car Rental,tour_company,Puerto Viejo,9.656145,-82.753846,0.102,pass,area_included:Puerto Viejo,array,+506 2242 7878,+50622427878,,,,,7608545223870319936,2025-06-28,active,https://www.puertoviejosatellite.com/en/puerto-viejo/alamo-enterprise-car-rental/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,Car rentals. One way rentals available from locations throughout Costa Rica with pickup or return in Puerto Viejo. Check car rental rates in Puerto Viejo here
Caribe Shuttle,tour_company,Puerto Viejo,9.6562,-82.755075,0.214,pass,area_included:Puerto Viejo,array,+506 2750-0626,+50627500626,,caribeshuttle,https://www.instagram.com/caribeshuttle/,,,2026-03-24,active,https://www.puertoviejosatellite.com/en/puerto-viejo/caribe-shuttle/,direct_profile_check,2026-07-04,high,high,true,2026-07-04,,,,,,,"Semi-private shuttle service to many destinations in Costa Rica.  Services to/from Puerto Viejo include Bocas del Toro, San Jose, Limón Airport, Arenal, Tortuguero and San Juan del Sur. Packages for Bocas and Puerto Viejo are also available. Wifi is available on most shuttles. Book now on the full national network of Caribe Shuttle:"
Interbus office,tour_company,Puerto Viejo,9.65632,-82.753957,0.125,pass,area_included:Puerto Viejo,array,+506 2750 2145,+50627502145,,,,,2534048177187130620,2026-03-28,active,https://www.puertoviejosatellite.com/en/puerto-viejo/interbus-office/,direct_profile_check,2026-07-04,high,removed,false,2026-07-04,,,,,,,"Puerto Viejo office for Interbus, who operate shuttles throughout Costa Rica. Check the Shuttle page for schedules, information and online booking. Book the full nationwide network of Interbus shuttles here"
Puerto Viejo Golf Carts,tour_company,Puerto Viejo,9.657292,-82.753889,0.22,pass,area_included:Puerto Viejo,array,+506 8542 4377,+50685424377,,puertoviejogolf,https://www.instagram.com/puertoviejogolf,https://www.facebook.com/profile.php?id=100066816036607,,2026-04-01,active,https://www.puertoviejosatellite.com/en/puerto-viejo/puerto-viejo-golf-carts/,,,,verified,true,2026-07-04,+50685424377,,,,,,"Golf cart sales and rentals with daily and weekly rates, 2 and 4 person, gas and electric options. Also tuktuk dispatch. The golf carts are generally on display outside Cafe Viejo or Restaurante Bar Tamara but you will need to contact them via Whatsapp or phone to arrange rentals."
ATEC,tour_company,Puerto Viejo,9.656059,-82.754844,0.184,pass,area_included:Puerto Viejo,array,+506 8706 4758,+50687064758,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d2209012-Reviews-ATEC_Talamancan_Association_of_Ecotourism_and_Conservation_Day_Tours-Puerto_Viejo.html,atec_ong,https://www.instagram.com/atec_ong,https://www.facebook.com/ongatec,11890875733593568965,2026-02-16,active,https://www.puertoviejosatellite.com/en/puerto-viejo/atec/,,,,verified,true,2026-07-04,+50687064758,,,,,,"Asociación Talamanqueña Ecoturismo Conservación is Puerto Viejo’s original eco-tourism provider. They work to help visitors find fun ecologically and socially responsible activities to entertain themselves while in Talamanca. Also has cards, books, souvenirs and a couple of internet terminals."
Best Travel Puerto Viejo,tour_company,Puerto Viejo,9.65652,-82.754159,0.156,pass,area_included:Puerto Viejo,array,+506 2238 0739,+50622380739,,besttravelpuertoviejo,https://www.instagram.com/besttravelpuertoviejo,,15210314141344220556,2026-01-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/best-travel-puerto-viejo/,,,,verified,true,2026-07-04,,,,,,,"Travel agency offering tour, transport and hotel bookings. They also operate their own transports to Bocas del Toro and other locations. You can book transportation between Puerto Viejo and Bocas del Toro here."
"Caribe Fun Tours - Playa Negra, Puerto Viejo, Limón, Costa Rica",tour_company,Playa Negra,9.657941,-82.773392,2.221,pass,area_included:Playa Negra,array,+506 2756 8118,+50627568118,https://www.jdoqocy.com/click-2369666-11552042?url=https%3A%2F%2Fwww.tripadvisor.com%2FAttraction_Review-g309265-d8837660-Reviews-Caribe_Fun_Tours-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,caribefuntours,https://www.instagram.com/caribefuntours/,,13054634241932126885,2025-03-29,active,https://www.puertoviejosatellite.com/en/playa-negra/caribe-fun-tours/,direct_profile_check,2026-07-04,high,high,true,2026-07-04,,,,,,,Tour company operating out of Hotel Banana Azul that offers local tours plus transportation options to and from Puerto Viejo.
Gecko Trail Costa Rica,tour_company,Puerto Viejo,9.65738,-82.754755,0.272,pass,area_included:Puerto Viejo,array,+506 8724 9252,+50687249252,http://www.anrdoezrs.net/links/2369666/type/dlg/https://www.tripadvisor.com/Attraction_Review-g309265-d1758265-Reviews-Gecko_Trail_Day_Tours-Puerto_Viejo_de_Talamanca_Province_of_Limon.html,geckotrailcostarica,https://www.instagram.com/geckotrailcostarica/,https://www.facebook.com/GeckoTrail,831507804855121720,2026-03-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/gecko-trail-costa-rica/,direct_profile_check,2026-07-04,high,high,true,2026-07-04,+50687249252,,,,,,"Travel agency offering a full selection of local tours such as rafting, canopy, snorkeling, wildlife watching and many more activities. To get around Costa Rica, they can also arrange a private van or shared shuttle for you. And can reserve hotels and vacation rentals. They work Costa Rica wide and in Panama and Nicaragua and can arrange your entire trip to any of these countries. All their packages can be tailored just for you."
Caribe Sur Real Estate,real_estate,Puerto Viejo,9.657328,-82.753803,0.221,pass,area_included:Puerto Viejo,array,+506 8701 6816,+50687016816,,caribesurlifestylerealty,https://www.instagram.com/caribesurlifestylerealty,,,2025-12-05,active,https://www.puertoviejosatellite.com/en/puerto-viejo/caribe-sur-real-estate/,,,,verified,true,2026-07-04,+50687016816,,,,,,"Representing properties for sale throughout the South Caribbean of Costa Rica. Staff speaks English, Spanish, French, Dutch and Portuguese."
"Century 21 Caribe - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",real_estate,Playa Chiquita,9.642838,-82.723221,3.581,pass,area_included:Playa Chiquita,array,+506 2750 0602,+50627500602,,c21caribe,https://www.instagram.com/c21caribe,,,2025-10-01,active,https://www.puertoviejosatellite.com/en/playa-chiquita/century-21-caribe/,,,,verified,true,2026-07-04,,,,,,,"Real estate office. Also offering construction, environmental consulting, architecture, insurance and legal services."
Coldwell Banker Caribe,real_estate,Puerto Viejo,9.658603,-82.749288,0.566,pass,area_included:Puerto Viejo,array,+506 7171 8812,+50671718812,,coldwellbankercaribe,https://www.instagram.com/coldwellbankercaribe,https://www.facebook.com/coldwellbankercaribe,49080311362860494,2026-02-25,active,https://www.puertoviejosatellite.com/en/puerto-viejo/coldwell-banker-caribe/,,,,verified,true,2026-07-04,,,,,,,"Real estate agency offering buying, selling and long-term leasing services."
RISE Puerto Viejo,real_estate,Puerto Viejo,9.656739,-82.754251,0.182,pass,area_included:Puerto Viejo,array,+506 8366 7578,+50683667578,,risecaribe,https://www.instagram.com/risecaribe,https://www.facebook.com/risecaribe,,2026-05-21,active,https://www.puertoviejosatellite.com/en/puerto-viejo/rise-puerto-viejo/,,,,verified,true,2026-07-04,,,,,,,Real estate and property management serving Puerto Viejo & the Caribbean coast. Also the Rise Foundation supporting the community.
"Green Property Management - Playa Chiquita, Puerto Viejo, Limón, Costa Rica",real_estate,Playa Chiquita,9.637471,-82.707502,5.402,pass,area_included:Playa Chiquita,array,+506  2750 0437,+50627500437,,greenmanagementcr,https://www.instagram.com/greenmanagementcr,https://www.facebook.com/GREENManagementCR,,2025-09-09,active,https://www.puertoviejosatellite.com/en/playa-chiquita/green-property-management/,,,,verified,true,2026-07-04,,,,,,,Full service Property Management company dedicated to maintaining exceptional care of properties while simultaneously maximizing rental revenue. They work in a sustainable fashion in order to ensure the property is well maintained and cared for on a regular basis while at the same time making a positive impact on our environment and local communities.
Farmacia Caribe,shopping,Puerto Viejo,9.65625,-82.755002,0.209,pass,area_included:Puerto Viejo,array,+506 2750 0698,+50627500698,,farmaciacaribe,https://www.instagram.com/farmaciacaribe/,,11695310561034687807,2026-01-27,active,https://www.puertoviejosatellite.com/en/puerto-viejo/farmacia-caribe/,direct_profile_check,2026-07-04,low,low,true,2026-07-04,,,,,,,
